0   0    -1058869229.0
0   1    -218149114.0
0   2    -677573569.0
0   3    126805858.0
0   4    -1225206065.0
0   5    182356628.0
0   6    408682527.0
0   7    1074528183.0
0   8    -742299589.0
0   9    66433440.0
0   10    2030461809.428394
0   11    1873676886.639276
0   12    1288868130.034106
0   13    1026434255.664534
0   14    1787428997.75399
0   15    391672465.067899
0   16    1601131228.481865
0   17    222741849.568978
0   18    1518709169.087502
0   19    755076166.632936
0   20    1370956869.51476
0   21    1954980085.807785
0   22    627455719.802724
0   23    570202147.496059
0   24    813184718.17775
1   0    0.0
1   1    221.33228500001132
1   2    -375.1536179999821
1   3    496.9419750000816
1   4    -210.56623100000434
1   5    171.9737970000133
1   6    -1895.697448000079
1   7    5579.938941999921
1   8    -7427.306964999996
1   9    5444.089418999967
1   10    -1658.4886159999878
1   11    -12.062282999992021
1   12    106.76716499996837
1   13    210.75896399997873
1   14    44.10506199998781
1   15    50.446742000000086
1   16    64.98532200000045
1   17    68.28829500000575
1   18    64.3011439999973
1   19    57.66485300002387
1   20    50.48273499996867
1   21    43.12804299988784
1   22    35.38566100015305
1   23    27.070229000004474
1   24    71718898.538423
2   0    0.0
2   1    413.5474759999197
2   2    -700.9543649998959
2   3    928.5093609998003
2   4    -393.4316819999367
2   5    321.32379299995955
2   6    -3542.0087589999894
2   7    10425.815907999873
2   8    -13877.523734000046
2   9    10171.988378999988
2   10    -3098.7968109999783
2   11    -22.537726999958977
2   12    199.48870700004045
2   13    393.79179299995303
2   14    82.40793700003996
2   15    94.25702500005718
2   16    121.42157999996562
2   17    127.59300799999619
2   18    120.14322999998694
2   19    107.7436770000495
2   20    94.32427499978803
2   21    80.58242999995127
2   22    66.11620499996934
2   23    50.579266000015195
2   24    1124650863.401224
3   0    0.0
3   1    415.73325099999784
3   2    -704.6592089999467
3   3    933.4169310000143
3   4    -395.51113800000167
3   5    323.0221259999671
3   6    -3560.729792999977
3   7    10480.920814000012
3   8    -13950.872394000005
3   9    10225.751696
3   10    -3115.175279999996
3   11    -22.656849000020884
3   12    200.54308999993373
3   13    395.8731530000223
3   14    82.84349899995141
3   15    94.75521400012076
3   16    122.06334500014782
3   17    128.26739200018346
3   18    120.77823799999896
3   19    108.31314999994356
3   20    94.82282000000123
3   21    81.00834399997257
3   22    66.46565800003009
3   23    50.84659900001134
3   24    1594994871.195959
4   0    0.0
4   1    -122.67341499999748
4   2    207.92888499997207
4   3    -275.43007899999793
4   4    116.70632899999327
4   5    -95.31647299999986
4   6    1050.6902690000134
4   7    -3092.6810360000236
4   8    4116.584721999941
4   9    -3017.3864410000388
4   10    919.2172790000914
4   11    6.68551999994088
4   12    -59.17569900001399
4   13    -116.81315199995879
4   14    -24.44523000018671
4   15    -27.96010599983856
4   16    -36.01811399986036
4   17    -37.84878599992953
4   18    -35.63890799996443
4   19    -31.96074399992358
4   20    -27.980053999926895
4   21    -23.90371700003743
4   22    -19.612502000003587
4   23    -15.003672999999253
4   24    1112043616.38335
5   0    0.0
5   1    -1539.4791229999973
5   2    2609.3850720000046
5   3    -3456.4853139999977
5   4    1464.5957159999962
5   5    -1196.1656129999901
5   6    13185.544236000045
5   7    -38811.326064999914
5   8    51660.7144520001
5   9    -37866.42322600004
5   10    11535.635627000127
5   11    83.89934100001119
5   12    -742.6201760000549
5   13    -1465.9362729999702
5   14    -306.77324000000954
5   15    -350.8828630000353
5   16    -452.0061149999965
