0   0    0.0
0   1    0.0
0   2    0.0
0   3    0.0
0   4    0.0
0   5    0.0
0   6    0.0
0   7    0.0
0   8    0.0
0   9    0.0
0   10    0.0
0   11    0.0
0   12    0.0
0   13    0.0
0   14    0.0
0   15    0.0
0   16    0.0
0   17    0.0
0   18    0.0
0   19    0.0
0   20    0.0
0   21    0.0
0   22    0.0
0   23    0.0
0   24    0.0
1   0    0.0
1   1    0.03070800006389618
1   2    0.09590000007301569
1   3    0.18107799999415874
1   4    0.25955899991095066
1   5    0.29532799997832626
1   6    0.27750000008381903
1   7    0.32007200038060546
1   8    0.8008500002324581
1   9    2.143792999908328
1   10    2.4239809999708086
1   11    -13.596397999994224
1   12    23.507098000030965
1   13    -13.541195999830961
1   14    2.5348529999610037
1   15    2.3072549999924377
1   16    1.0130750000244007
1   17    0.5766930000390857
1   18    0.5728980000130832
1   19    0.6216359999962151
1   20    0.6056070001795888
1   21    0.5314290001988411
1   22    0.43007300002500415
1   23    0.3225180001463741
1   24    0.0
2   0    0.0
2   1    0.18063999991863966
2   2    0.5641319993883371
2   3    1.0651930002495646
2   4    1.5268550000619143
2   5    1.7372600000817329
2   6    1.6323939999565482
2   7    1.8828259999863803
2   8    4.710993999615312
2   9    12.610848000273108
2   10    14.259046999970451
2   11    -79.98070299997926
2   12    138.28032100014389
2   13    -79.65597299998626
2   14    14.9112539999187
2   15    13.572408000007272
2   16    5.959404000081122
2   17    3.3923890000442043
2   18    3.370067000039853
2   19    3.656764999963343
2   20    3.5624750000424683
2   21    3.1261269999668
2   22    2.5299039999954402
2   23    1.8972100000828505
2   24    0.0
3   0    0.0
3   1    0.5025649999734014
3   2    1.5694940001703799
3   3    2.9635140001773834
3   4    4.2479220000095665
3   5    4.83329799992498
3   6    4.541546999942511
3   7    5.238283999962732
3   8    13.106637999997474
3   9    35.08512800000608
3   10    39.6706449999474
3   11    -222.51740000001155
3   12    384.7150149999652
3   13    -221.61395499994978
3   14    41.48517599981278
3   15    37.760320000350475
3   16    16.579888999462128
3   17    9.43809700012207
3   18    9.375992000102997
3   19    10.17362800007686
3   20    9.91129900002852
3   21    8.697319000028074
3   22    7.038543000002392
3   23    5.278302999999141
3   24    0.0
4   0    0.0
4   1    0.8776649999199435
4   2    2.740921000018716
4   3    5.175396999984514
4   4    7.418448999989778
4   5    8.440735000011045
4   6    7.931228999979794
4   7    9.147991000209004
4   8    22.88906199997291
4   9    61.271675999742
4   10    69.27969399979338
4   11    -388.5981000000611
4   12    671.8554330000188
4   13    -387.02035000012256
4   14    72.44853900000453
4   15    65.94355699978769
4   16    28.954648000188172
4   17    16.482425999827683
4   18    16.3739670002833
4   19    17.766936999745667
4   20    17.30881300009787
4   21    15.188750999979675
4   22    12.291912999935448
4   23    9.217877999995835
4   24    0.0
5   0    0.0
5   1    0.8588779999408871
5   2    2.682251000078395
5   3    5.06461699999636
5   4    7.259655000001658
5   5    8.260058999992907
5   6    7.761457999702543
5   7    8.95217499975115
5   8    22.399113000370562
5   9    59.96013200003654
5   10    67.79673399962485
5   11    -380.2800040002912
5   12    657.4741009999998
5   13    -378.7360260002315
5   14    70.89774999953806
5   15    64.53200899995863
5   16    28.334863000549376
5   17    16.12961299996823
5   18    16.023475999943912
5   19    17.38662900030613
5   20    16.938310999423265
5   21    14.863630000501871
5   22    12.028799999505281
5   23    9.020566000137478
5   24    0.0
6   0    0.0
6   1    -0.4615570000023581
6   2    -1.4414279999909922
6   3    -2.721699999878183
6   4    -3.901302000042051
6   5    -4.438913999998476
6   6    -4.170968999853358
6   7    -4.810853999573737
6   8    -12.037171999923885
6   9    -32.22227799985558
6   10    -36.43362899962813
6   11    204.3605930004269
6   12    -353.3233300000429
6   13    203.53086799988523
6   14    -38.100099000148475
6   15    -34.67918299976736
6   16    -15.227014999836683
6   17    -8.667973999865353
6   18    -8.610937000252306
6   19    -9.343488999642432
6   20    -9.102564999833703
6   21    -7.987642000429332
6   22    -6.464217999950051
6   23    -4.847608000040054
6   24    0.0
7   0    0.0
7   1    -4.237129000015557
7   2    -13.232433000113815
7   3    -24.985432000132278
7   4    -35.81428599986248
7   5    -40.74960800004192
7   6    -38.28984799992759
7   7    -44.16404699999839
7   8    -110.5022590002045
7   9    -295.80322999996133
7   10    -334.4637919999659
7   11    1876.0474710001145
7   12    -3243.5379490000196
7   13    1868.4305169999134
7   14    -349.7621269999072
7   15    -318.35781600000337
7   16    -139.78528299974278
7   17    -79.57273500040174
7   18    -79.04912699991837
7   19    -85.77401000028476
7   20    -83.56230700016022
7   21    -73.32722099963576
7   22    -59.34206000063568
7   23    -44.50144499959424
7   24    0.0
8   0    0.0
8   1    -10.365098000038415
8   2    -32.369905000086874
8   3    -61.120739999983925
8   4    -87.61087600002065
8   5    -99.6839340000879
8   6    -93.66673399996944
8   7    -108.03652200009674
8   8    -270.31670500012115
8   9    -723.6101349999662
8   10    -818.1837299999897
8   11    4589.290535999928
8   12    -7934.520974999992
8   13    4570.657521999907
8   14    -855.607359000016
8   15    -778.784405999817
8   16    -341.9504489999963
8   17    -194.65520199993625
8   18    -193.37432199995965
8   19    -209.82510200003162
8   20    -204.4147140000132
8   21    -179.3770819999918
8   22    -145.1658129999414
8   23    -108.86188199999742
8   24    0.0
9   0    0.0
9   1    -12.340689999982715
9   2    -38.53962099994533
9   3    -72.77037400001427
9   4    -104.30953999981284
9   5    -118.6837279999163
9   6    -111.51964700012468
9   7    -128.62832299992442
9   8    -321.8391670000274
9   9    -861.530490999925
9   10    -974.1298470000038
9   11    5464.010981999803
9   12    -9446.843559000175
9   13    5441.826508000027
9   14    -1018.6864330004901
9   15    -927.2209970001131
9   16    -407.1263299998827
9   17    -231.75655400002142
9   18    -230.23153799999272
9   19    -249.81784299999708
9   20    -243.37623300007544
9   21    -213.56641900003888
9   22    -172.8344699998852
9   23    -129.61099700001068
9   24    0.0
10   0    0.0
10   1    16.96681399969384
10   2    52.98687699995935
10   3    100.04963100003079
10   4    143.41180900018662
10   5    163.17441400000826
10   6    153.32475099992007
10   7    176.84691400034353
10   8    442.48624699981883
10   9    1184.490367999766
10   10    1339.2995759998448
10   11    -7512.291728999931
10   12    12988.159241999965
10   13    -7481.791013999842
10   14    1400.558981999755
10   15    1274.8061180002987
10   16    559.7448050002567
10   17    318.6345800003037
10   18    316.5378860000055
10   19    343.4664610000327
10   20    334.6100999999326
10   21    293.62555299978703
10   22    237.62451500003226
10   23    178.19796200003475
10   24    0.0
11   0    0.0
11   1    160.45117399981245
11   2    501.08443500008434
11   3    946.1458480004221
11   4    1356.2117729997262
11   5    1543.1020759996027
11   6    1449.9561369996518
11   7    1672.3996999999508
11   8    4184.488432000391
11   9    11201.447003000416
11   10    12665.441293000244
11   11    -71041.97715499997
11   12    122825.96916099964
11   13    -70753.53907199996
11   14    13244.757106999867
11   15    12055.5418209997
11   16    5293.375052000396
11   17    3013.2523280000314
11   18    2993.4243840000127
11   19    3248.0815929998644
11   20    3164.3290650001727
11   21    2776.7478410000913
11   22    2247.1591799999587
11   23    1685.1762440000894
11   24    0.0
12   0    0.0
12   1    -310.37121700006537
12   2    -969.2804549997672
12   3    -1830.1919040000066
12   4    -2623.409292000346
12   5    -2984.9234489994124
12   6    -2804.745155999437
12   7    -3235.0323170004413
12   8    -8094.330140999984
12   9    -21667.692857000045
12   10    -24499.592933000065
12   11    137421.15107999975
12   12    -237590.3197039999
12   13    136863.206398
12   14    -25620.201469999738
12   15    -23319.824423000216
12   16    -10239.322186000063
12   17    -5828.7314049999695
12   18    -5790.376916000154
12   19    -6282.977039999998
12   20    -6120.969037999865
