0   0    -1058869229.0
0   1    -218149114.0
0   2    -677573569.0
0   3    126805858.0
0   4    -1225206065.0
0   5    182356628.0
0   6    408682527.0
0   7    1074528183.0
0   8    -742299589.0
0   9    66433440.0
0   10    2030461809.428394
0   11    1873676886.639276
0   12    1288868130.034106
0   13    1026434255.664534
0   14    1787428997.75399
0   15    391672465.067899
0   16    1601131228.481865
0   17    222741849.568978
0   18    1518709169.087502
0   19    755076166.632936
0   20    1370956869.51476
0   21    1954980085.807785
0   22    627455719.802724
0   23    570202147.496059
0   24    813184718.17775
1   0    -6818544.355774
1   1    -17483724.435275003
1   2    27428211.990543
1   3    -25027786.660332
1   4    20174987.263473
1   5    -22703684.554895997
1   6    31591883.003485
1   7    -32175634.346203
1   8    -32938970.568978
1   9    -18351186.087502
1   10    -17009242.666925002
1   11    29784368.527471002
1   12    -21990975.469666
1   13    6991153.6968249995
1   14    -1782094.436495
1   15    7333577.681241999
1   16    -12648095.003762
1   17    9670752.058687
1   18    -6625743.623713
1   19    8092392.301162
1   20    -11579568.253258
1   21    11748776.282286998
1   22    -7216184.630401002
1   23    -5732085.310117001
1   24    71718898.538423
2   0    -8404250.293501
2   1    27114954.057317
2   2    -31590333.119968
2   3    26983498.27605
2   4    -22123729.099377003
2   5    23520268.490294002
2   6    -29190317.676756
2   7    28030893.982419
2   8    -1172710574.051806
2   9    12227423.993894
2   10    2855293.48023
2   11    -12395999.177121
2   12    17921183.215263
2   13    -20448136.150917
2   14    21204720.129534
2   15    -19734611.157072
2   16    13645968.685196001
2   17    -3976004.521721
2   18    -753881.5566499999
2   19    -4722905.563405
2   20    14279238.376643002
2   21    -16725186.530589
2   22    5991056.396539999
2   23    14408350.631751
2   24    1124650863.401224
3   0    25228219.435729
3   1    -22887003.508401
3   2    17858598.894504
3   3    -15484748.022053998
3   4    13876774.033014
3   5    -9366571.540561002
3   6    4328200.672325
3   7    -3351045.7835720005
3   8    -1565226154.501607
3   9    2341801.634387
3   10    2243825.007491
3   11    -4216204.228875999
3   12    -3349067.625104
3   13    17267332.28577
3   14    -25471581.478582002
3   15    23772703.959497
3   16    -15348956.307628
3   17    4882095.867882999
3   18    2707989.637353001
3   19    -558046.3982590009
3   20    -8000124.960949999
3   21    9553836.939283
3   22    3264407.444558
3   23    -19313878.696839
3   24    1594994871.195959
4   0    -26038882.664217
4   1    11934016.130211001
4   2    -4449983.676795
4   3    8469135.192715
4   4    -13437202.471313
4   5    7330634.008266
4   6    5262964.799225001
4   7    -11702743.47577
4   8    -1125871694.514648
4   9    -15030869.029485
4   10    7123820.049194001
4   11    4302973.44121
4   12    -5635255.951497
4   13    -5731927.704555
4   14    15610858.581974
4   15    -14692752.877840001
4   16    6765560.394864999
4   17    2310180.738084998
4   18    -9050295.264679
4   19    8859362.924425999
4   20    -2579578.0159789994
4   21    1083444.809521
4   22    -10785723.580159001
4   23    22782791.356907003
4   24    1112043616.38335
5   0    22797902.014783
5   1    -10006066.739944
5   2    4111801.2394819995
5   3    -11938282.477214
5   4    24260525.415455002
5   5    -25912284.876431998
5   6    13570627.283395998
5   7    6896200.214029001
5   8    -1490318352.926551
5   9    22475182.393535
5   10    -22835408.250561
5   11    16869088.262286
5   12    -13853750.17853
5   13    18268289.733555
5   14    -22558421.56074
5   15    18906598.848077
5   16    -10174352.974317
5   17    2015448.371041
5   18    1923351.3652270008
5   19    -1198478.257352
