0   0    -1058869229.0
0   1    -218149114.0
0   2    -677573569.0
0   3    126805858.0
0   4    -1225206065.0
0   5    182356628.0
0   6    408682527.0
0   7    1074528183.0
0   8    -742299589.0
0   9    66433440.0
0   10    2030461809.428394
0   11    1873676886.639276
0   12    1288868130.034106
0   13    1026434255.664534
0   14    1787428997.75399
0   15    391672465.067899
0   16    1601131228.481865
0   17    222741849.568978
0   18    1518709169.087502
0   19    755076166.632936
0   20    1370956869.51476
0   21    1954980085.807785
0   22    627455719.802724
0   23    570202147.496059
0   24    813184718.17775
1   0    0.0
1   1    417.48918200004846
1   2    -624.57426699996
1   3    954.4764780001715
1   4    -466.2634600000456
1   5    21.198864999983925
1   6    -2740.5536300000967
1   7    10226.575398999965
1   8    -14095.322024999885
1   9    9982.58314100001
1   10    -2272.3662329999497
1   11    -248.05824899999425
1   12    142.57290599995758
1   13    509.883465000079
1   14    225.96235400007572
1   15    185.18069300000207
1   16    191.57846000001882
1   17    196.6626469999901
1   18    190.6182570000019
1   19    175.4641610000981
1   20    155.142209000187
1   21    132.22079699998721
1   22    107.73372000013478
1   23    81.9599969999399
1   24    71718898.538423
2   0    0.0
2   1    532.8793190000579
2   2    -797.2007999997586
2   3    1218.2849230000284
2   4    -595.1343550001038
2   5    27.05803499999456
2   6    -3498.017230000114
2   7    13053.105971999932
2   8    -17991.13827600004
2   9    12741.676516999956
2   10    -2900.427178999991
2   11    -316.6192479999736
2   12    181.9787340001203
2   13    650.8105240000878
2   14    288.4162519997917
2   15    236.36291900021024
2   16    244.5289679999696
2   17    251.01837800000794
2   18    243.3033750000177
2   19    223.9608269999735
2   20    198.02207700000145
2   21    168.7653989996761
2   22    137.51032299990766
2   23    104.61297900008503
2   24    1124650863.401224
3   0    0.0
3   1    -42.37903299997561
3   2    63.40009500004817
3   3    -96.88823599996977
3   4    47.330075999954715
3   5    -2.1518819999764673
3   6    278.19167099997867
3   7    -1038.0924739999464
3   8    1430.8062229999923
3   9    -1013.3249919999944
3   10    230.66629700001795
3   11    25.180217999964952
3   12    -14.47247499995865
3   13    -51.757911999942735
3   14    -22.937280000187457
3   15    -18.797561999876052
3   16    -19.446994999889284
3   17    -19.963086999952793
3   18    -19.349524999968708
3   19    -17.811243999982253
3   20    -15.748375999974087
3   21    -13.421639999956824
3   22    -10.935974000021815
3   23    -8.319702000007965
3   24    1594994871.195959
4   0    0.0
4   1    -1663.5672109999578
4   2    2488.738192000019
4   3    -3803.298007000005
4   4    1857.9178530000208
4   5    -84.4710219999979
4   6    10920.271369999973
4   7    -40749.78767800005
4   8    56165.56445599999
4   9    -39777.5528549999
4   10    9054.687211999903
4   11    988.4365570000373
4   12    -568.1095970000606
4   13    -2031.7302810000256
4   14    -900.3911449997686
4   15    -737.8886500000954
4   16    -763.3818009998649
4   17    -783.6407400001772
4   18    -759.5556880000513
4   19    -699.1712299999781
4   20    -618.1944430000149
4   21    -526.8596000000834
4   22    -429.2860589999473
4   23    -326.5856190000195
4   24    1112043616.38335
5   0    0.0
5   1    -4060.0159599999897
5   2    6073.885512999957
5   3    -9282.132102000003
5   4    4534.338069999998
5   5    -206.15559999999823
5   6    26651.448623999953
5   7    -99451.82093499997
5   8    137074.76718700025
5   9    -97079.03498600004
5   10    22098.400571000064
5   11    2412.3270580000244
5   12    -1386.4988549998961
5   13    -4958.535675999941
5   14    -2197.4479869999923
5   15    -1800.85281699989
