0   0    -1058869229.0
0   1    -218149114.0
0   2    -677573569.0
0   3    126805858.0
0   4    -1225206065.0
0   5    182356628.0
0   6    408682527.0
0   7    1074528183.0
0   8    -742299589.0
0   9    66433440.0
0   10    2030461809.428394
0   11    1873676886.639276
0   12    1288868130.034106
0   13    1026434255.664534
0   14    1787428997.75399
0   15    391672465.067899
0   16    1601131228.481865
0   17    222741849.568978
0   18    1518709169.087502
0   19    755076166.632936
0   20    1370956869.51476
0   21    1954980085.807785
0   22    627455719.802724
0   23    570202147.496059
0   24    813184718.17775
1   0    0.0
1   1    -14017.415396999568
1   2    26154.969983998686
1   3    -21725.48121099919
1   4    31689.094472000143
1   5    -18435.870015999986
1   6    -50146.24768299982
1   7    -367524.19576299936
1   8    643643.4585079998
1   9    -362415.06101400126
1   10    -78622.66092299996
1   11    -25138.033180999977
1   12    -7088.363597000018
1   13    -27633.94691100018
1   14    -33707.48916100012
1   15    -36614.50756
1   16    -36364.54553900007
1   17    -34156.41833800031
1   18    -31006.730204000138
1   19    -27493.254726999905
1   20    -23852.06279599853
1   21    -20131.873049000278
1   22    -16312.12625399977
1   23    -12370.961984000169
1   24    71718898.538423
2   0    0.0
2   1    -24604.51080000028
2   2    45909.33658000082
2   3    -38134.33660599962
2   4    55623.28325900016
2   5    -32360.14272699994
2   6    -88020.7839850001
2   7    -645108.4445849992
2   8    1129775.4955229983
2   9    -636140.47456
2   10    -138004.90711000003
2   11    -44124.326160999946
2   12    -12442.073929999955
2   13    -48505.35751100071
2   14    -59166.13424099982
2   15    -64268.77003800031
2   16    -63830.01631299965
2   17    -59954.13134799991
2   18    -54425.54183899984
2   19    -48258.403115999885
2   20    -41867.08605200052
2   21    -35337.10558100045
2   22    -28632.374456999823
2   23    -21714.521480999887
2   24    1124650863.401224
3   0    0.0
3   1    -28409.529870000202
3   2    53009.08762299968
3   3    -44031.70555600012
3   4    64225.269100999925
3   5    -37364.54867400043
3   6    -101632.95308599994
3   7    -744872.6688790002
3   8    1304492.1294220001
3   9    -734517.8272660001
3   10    -159346.98164399993
3   11    -50948.03031300008
3   12    -14366.20601100009
3   13    -56006.575960000046
3   14    -68316.01212000102
3   15    -74207.7563329991
3   16    -73701.15056500025
3   17    -69225.8707849998
3   18    -62842.300305999815
3   19    -55721.43075500056
3   20    -48341.71430899948
3   21    -40801.89054400008
3   22    -33060.291424999945
3   23    -25072.61175099999
3   24    1594994871.195959
4   0    0.0
4   1    -22679.853522999678
4   2    42318.13578699995
4   3    -35151.32552199997
4   4    51272.22105900012
4   5    -29828.810782000073
4   6    -81135.46755900001
4   7    -594645.6383100003
4   8    1041400.2115789996
4   9    -586379.1765940003
4   10    -127209.64477800019
4   11    -40672.75558799994
4   12    -11468.808160000015
4   13    -44711.08620700007
4   14    -54537.93692700006
4   15    -59241.42538199946
4   16    -58836.992620000616
4   17    -55264.29393999837
4   18    -50168.17147400044
4   19    -44483.449512000196
4   20    -38592.08528199978
4   21    -32572.90441800002
4   22    -26392.642553000012
4   23    -20015.930026999995
4   24    1112043616.38335
5   0    0.0
5   1    -6831.431394000072
5   2    12746.706720000133
5   3    -10587.981463000004
5   4    15443.779661000008
5   5    -8984.779121000087
5   6    -24438.931214999408
5   7    -179114.07044100016
5   8    313681.6598609984
5   9    -176624.11758400127
5   10    -38317.00059299916
5   11    -12251.099376999773
5   12    -3454.5362490001135
5   13    -13467.490767999552
