0 0 520932930.000000
0 1 28925691.000000
0 2 822784415.000000
0 3 890459872.000000
0 4 145532761.000000
0 5 2132723841.000000
0 6 1040043610.000000
0 7 1643550337.000000
0 8 68362598.000000
0 9 66433441.000000
1 0 1.000000
1 1 0.635489
1 2 0.547386
1 3 0.499257
1 4 0.469609
1 5 0.458443
1 6 0.466606
1 7 0.493048
1 8 0.534566
1 9 763654014.000000
2 0 1.000000
2 1 0.716562
2 2 0.749212
2 3 0.810755
2 4 0.855955
2 5 0.873493
2 6 0.860385
2 7 0.818058
2 8 0.751615
2 9 1809249219.000000
3 0 1.000000
3 1 0.616029
3 2 0.498934
3 3 0.424487
3 4 0.376862
3 5 0.358816
3 6 0.372076
3 7 0.415033
3 8 0.482462
3 9 2116969294.000000
4 0 1.000000
4 1 0.704834
4 2 0.720030
4 3 0.765700
4 4 0.800090
4 5 0.813461
4 6 0.803443
4 7 0.771051
4 8 0.720227
4 9 57271926.000000
5 0 1.000000
5 1 0.645616
5 2 0.572576
5 3 0.538159
5 4 0.517833
5 5 0.510275
5 6 0.515760
5 7 0.533633
5 8 0.561662
5 9 792526220.000000
6 0 1.000000
6 1 0.674534
6 2 0.644605
6 3 0.649282
6 4 0.655706
6 5 0.658343
6 6 0.656281
6 7 0.649584
6 8 0.639112
6 9 1462087311.000000
7 0 1.000000
7 1 0.665828
7 2 0.622895
7 3 0.615818
7 4 0.614156
7 5 0.613751
7 6 0.613936
7 7 0.614662
7 8 0.615775
7 9 1797288065.000000
8 0 1.000000
8 1 0.665905
8 2 0.623112
8 3 0.616124
8 4 0.614567
8 5 0.614161
8 6 0.614351
8 7 0.614986
8 8 0.616001
8 9 675891343.000000
9 0 1664792818.000000
9 1 608455363.000000
9 2 2139642574.000000
9 3 1359072203.000000
9 4 1290446329.000000
9 5 1094100450.000000
9 6 1791277536.000000
9 7 428300259.000000
9 8 77268269.000000
9 9 1567674295.000000
